Time [s],Current,Voltage
0.289038692,0.294,3.047
0.289102692,0.297,3.042
0.289166692,0.292,3.048
0.289230692,0.278,3.063
0.289294692,0.260,3.088
0.289358692,0.240,3.114
0.289422692,0.219,3.141
0.289486692,0.204,3.163
0.289550692,0.196,3.175
0.289614692,0.193,3.178
0.289678692,0.201,3.169
0.289742692,0.213,3.153
0.289806692,0.233,3.130
0.289870692,0.253,3.102
0.289934692,0.272,3.076
0.289998692,0.289,3.055
0.290062692,0.297,3.043
0.290126692,0.296,3.042
0.290190692,0.287,3.053
0.290254692,0.272,3.072
0.290318692,0.252,3.097
0.290382692,0.231,3.125
0.290446692,0.212,3.150
0.290510692,0.200,3.168
0.290574692,0.194,3.176
0.290638692,0.196,3.175
0.290702692,0.205,3.164
0.290766692,0.220,3.145
0.290830692,0.241,3.119
0.290894692,0.261,3.092
0.290958692,0.279,3.068
0.291022692,0.292,3.050
0.291086692,0.297,3.042
0.291150692,0.294,3.046
0.291214692,0.282,3.059
0.291278692,0.266,3.081
0.291342692,0.245,3.107
0.291406692,0.224,3.135
0.291470692,0.208,3.157
0.291534692,0.196,3.172
0.291598692,0.194,3.178
0.291662692,0.198,3.172
0.291726692,0.211,3.159
0.291790692,0.227,3.135
0.291854692,0.248,3.110
0.291918692,0.268,3.082
0.291982692,0.285,3.061
0.292046692,0.294,3.046
0.292110692,0.297,3.042
0.292174692,0.290,3.048
0.292238692,0.277,3.066
0.292302692,0.257,3.091
0.292366692,0.237,3.119
0.292430692,0.216,3.145
0.292494692,0.203,3.165
0.292558692,0.194,3.176
0.292622692,0.194,3.178
0.292686692,0.203,3.169
0.292750692,0.216,3.150
0.292814692,0.235,3.127
0.292878692,0.256,3.100
0.292942692,0.275,3.074
0.293006692,0.289,3.054
0.293070692,0.297,3.043
0.293134692,0.296,3.044
0.293198692,0.286,3.055
0.293262692,0.270,3.076
0.293326692,0.249,3.102
0.293390692,0.229,3.129
0.293454692,0.211,3.153
0.293518692,0.198,3.171
0.293582692,0.193,3.178
0.293646692,0.196,3.175
0.293710692,0.207,3.164
0.293774692,0.223,3.144
0.293838692,0.244,3.116
0.293902692,0.263,3.091
0.293966692,0.281,3.066
0.294030692,0.293,3.050
0.294094692,0.297,3.043
0.294158692,0.293,3.047
0.294222692,0.281,3.062
0.294286692,0.261,3.087
0.294350692,0.241,3.112
0.294414692,0.222,3.140
0.294478692,0.205,3.161
0.294542692,0.196,3.175
0.294606692,0.194,3.178
0.294670692,0.198,3.171
0.294734692,0.212,3.157
0.294798692,0.230,3.133
0.294862692,0.250,3.106
0.294926692,0.271,3.080
0.294990692,0.286,3.058
0.295054692,0.296,3.044
0.295118692,0.297,3.043
0.295182692,0.289,3.051
0.295246692,0.274,3.070
0.295310692,0.255,3.095
0.295374692,0.234,3.122
0.295438692,0.215,3.148
0.295502692,0.201,3.167
0.295566692,0.194,3.178
0.295630692,0.196,3.176
0.295694692,0.204,3.167
0.295758692,0.218,3.148
0.295822692,0.237,3.123
0.295886692,0.257,3.096
0.295950692,0.277,3.072
0.296014692,0.290,3.053
0.296078692,0.297,3.043
0.296142692,0.294,3.044
0.296206692,0.283,3.058
0.296270692,0.267,3.078
0.296334692,0.246,3.104
0.296398692,0.226,3.133
0.296462692,0.209,3.156
0.296526692,0.197,3.172
0.296590692,0.193,3.178
0.296654692,0.197,3.175
0.296718692,0.208,3.161
0.296782692,0.224,3.140
0.296846692,0.245,3.114
0.296910692,0.266,3.087
0.296974692,0.282,3.063
0.297038692,0.293,3.048
0.297102692,0.296,3.043
0.297166692,0.292,3.048
0.297230692,0.278,3.066
0.297294692,0.260,3.089
0.297358692,0.238,3.116
0.297422692,0.219,3.144
0.297486692,0.203,3.164
0.297550692,0.194,3.176
0.297614692,0.193,3.179
0.297678692,0.200,3.172
0.297742692,0.213,3.155
0.297806692,0.231,3.131
0.297870692,0.252,3.104
0.297934692,0.271,3.078
0.297998692,0.287,3.057
0.298062692,0.296,3.046
0.298126692,0.296,3.044
0.298190692,0.286,3.055
0.298254692,0.271,3.074
0.298318692,0.250,3.099
0.298382692,0.231,3.127
0.298446692,0.212,3.152
0.298510692,0.198,3.169
0.298574692,0.193,3.179
0.298638692,0.196,3.178
0.298702692,0.204,3.165
0.298766692,0.220,3.148
0.298830692,0.240,3.121
0.298894692,0.261,3.095
0.298958692,0.278,3.070
0.299022692,0.292,3.051
0.299086692,0.296,3.044
0.299150692,0.293,3.047
0.299214692,0.282,3.061
0.299278692,0.264,3.084
0.299342692,0.244,3.110
0.299406692,0.223,3.137
0.299470692,0.207,3.160
0.299534692,0.196,3.174
0.299598692,0.193,3.179
0.299662692,0.197,3.172
0.299726692,0.209,3.159
0.299790692,0.227,3.138
0.299854692,0.248,3.110
0.299918692,0.267,3.084
0.299982692,0.283,3.062
0.300046692,0.294,3.047
0.300110692,0.297,3.043
0.300174692,0.290,3.050
0.300238692,0.275,3.069
0.300302692,0.257,3.092
0.300366692,0.235,3.121
0.300430692,0.216,3.145
0.300494692,0.201,3.165
0.300558692,0.194,3.176
0.300622692,0.194,3.178
0.300686692,0.201,3.169
0.300750692,0.215,3.152
0.300814692,0.235,3.129
0.300878692,0.256,3.100
0.300942692,0.274,3.076
0.301006692,0.289,3.055
0.301070692,0.296,3.044
0.301134692,0.294,3.044
0.301198692,0.285,3.055
0.301262692,0.270,3.077
0.301326692,0.249,3.102
0.301390692,0.229,3.129
0.301454692,0.211,3.153
0.301518692,0.198,3.171
0.301582692,0.193,3.178
0.301646692,0.196,3.175
0.301710692,0.207,3.163
0.301774692,0.223,3.142
0.301838692,0.242,3.116
0.301902692,0.263,3.091
0.301966692,0.281,3.065
0.302030692,0.293,3.050
0.302094692,0.297,3.042
0.302158692,0.293,3.046
0.302222692,0.281,3.061
0.302286692,0.263,3.085
0.302350692,0.242,3.112
0.302414692,0.222,3.138
0.302478692,0.205,3.160
0.302542692,0.196,3.174
0.302606692,0.193,3.178
0.302670692,0.198,3.171
0.302734692,0.212,3.156
0.302798692,0.230,3.133
0.302862692,0.250,3.106
0.302926692,0.271,3.080
0.302990692,0.286,3.058
0.303054692,0.296,3.044
0.303118692,0.297,3.043
0.303182692,0.289,3.051
0.303246692,0.274,3.070
0.303310692,0.255,3.095
0.303374692,0.234,3.123
0.303438692,0.215,3.148
0.303502692,0.201,3.167
0.303566692,0.194,3.176
0.303630692,0.196,3.178
0.303694692,0.203,3.168
0.303758692,0.218,3.149
0.303822692,0.238,3.123
0.303886692,0.257,3.096
0.303950692,0.277,3.072
0.304014692,0.290,3.053
0.304078692,0.297,3.043
0.304142692,0.294,3.046
0.304206692,0.285,3.058
0.304270692,0.267,3.080
0.304334692,0.246,3.106
0.304398692,0.226,3.133
0.304462692,0.208,3.157
0.304526692,0.198,3.172
0.304590692,0.193,3.178
0.304654692,0.197,3.174
0.304718692,0.208,3.161
0.304782692,0.224,3.140
0.304846692,0.245,3.114
0.304910692,0.267,3.087
0.304974692,0.282,3.063
0.305038692,0.294,3.047
0.305102692,0.297,3.042
0.305166692,0.292,3.048
0.305230692,0.278,3.065
0.305294692,0.260,3.089
0.305358692,0.240,3.115
0.305422692,0.219,3.142
0.305486692,0.204,3.163
0.305550692,0.194,3.175
0.305614692,0.194,3.178
0.305678692,0.201,3.169
0.305742692,0.213,3.153
0.305806692,0.233,3.130
0.305870692,0.253,3.103
0.305934692,0.272,3.077
0.305998692,0.287,3.055
0.306062692,0.296,3.044
0.306126692,0.297,3.043
0.306190692,0.287,3.053
0.306254692,0.272,3.072
0.306318692,0.252,3.097
0.306382692,0.231,3.125
0.306446692,0.212,3.150
0.306510692,0.200,3.168
0.306574692,0.193,3.176
0.306638692,0.196,3.175
0.306702692,0.204,3.164
0.306766692,0.220,3.145
0.306830692,0.240,3.119
0.306894692,0.261,3.092
0.306958692,0.278,3.068
0.307022692,0.292,3.050
0.307086692,0.297,3.042
0.307150692,0.294,3.044
0.307214692,0.282,3.059
0.307278692,0.264,3.081
0.307342692,0.244,3.107
0.307406692,0.223,3.135
0.307470692,0.207,3.159
0.307534692,0.196,3.172
0.307598692,0.193,3.178
0.307662692,0.197,3.172
0.307726692,0.209,3.159
0.307790692,0.227,3.137
0.307854692,0.248,3.110
0.307918692,0.268,3.082
0.307982692,0.285,3.059
0.308046692,0.294,3.046
0.308110692,0.296,3.042
0.308174692,0.290,3.050
0.308238692,0.275,3.068
0.308302692,0.257,3.091
0.308366692,0.237,3.119
0.308430692,0.216,3.145
0.308494692,0.201,3.165
0.308558692,0.194,3.176
0.308622692,0.194,3.178
0.308686692,0.201,3.168
0.308750692,0.216,3.152
0.308814692,0.235,3.126
0.308878692,0.256,3.099
0.308942692,0.274,3.074
0.309006692,0.289,3.055
0.309070692,0.296,3.043
0.309134692,0.296,3.044
0.309198692,0.286,3.055
0.309262692,0.268,3.076
0.309326692,0.249,3.102
0.309390692,0.229,3.130
0.309454692,0.211,3.155
0.309518692,0.198,3.171
0.309582692,0.193,3.178
0.309646692,0.196,3.175
0.309710692,0.205,3.164
0.309774692,0.223,3.144
0.309838692,0.242,3.116
0.309902692,0.263,3.089
0.309966692,0.281,3.066
0.310030692,0.293,3.050
0.310094692,0.297,3.043
0.310158692,0.293,3.047
0.310222692,0.279,3.062
0.310286692,0.261,3.085
0.310350692,0.241,3.112
0.310414692,0.222,3.140
0.310478692,0.204,3.161
0.310542692,0.194,3.175
0.310606692,0.193,3.179
0.310670692,0.198,3.172
0.310734692,0.212,3.157
0.310798692,0.230,3.134
0.310862692,0.250,3.107
0.310926692,0.270,3.081
0.310990692,0.286,3.059
0.311054692,0.294,3.046
0.311118692,0.296,3.043
0.311182692,0.289,3.051
0.311246692,0.274,3.069
0.311310692,0.255,3.095
0.311374692,0.234,3.123
0.311438692,0.215,3.148
0.311502692,0.201,3.167
0.311566692,0.194,3.176
0.311630692,0.194,3.176
0.311694692,0.203,3.167
0.311758692,0.218,3.149
0.311822692,0.237,3.123
0.311886692,0.259,3.096
0.311950692,0.278,3.072
0.312014692,0.292,3.053
0.312078692,0.297,3.042
0.312142692,0.294,3.044
0.312206692,0.283,3.057
0.312270692,0.267,3.078
0.312334692,0.246,3.104
0.312398692,0.226,3.133
0.312462692,0.208,3.156
0.312526692,0.197,3.171
0.312590692,0.193,3.178
0.312654692,0.197,3.174
0.312718692,0.209,3.160
0.312782692,0.226,3.140
0.312846692,0.245,3.112
0.312910692,0.266,3.085
0.312974692,0.283,3.062
0.313038692,0.294,3.047
0.313102692,0.297,3.042
0.313166692,0.292,3.047
0.313230692,0.279,3.065
0.313294692,0.260,3.088
0.313358692,0.240,3.115
0.313422692,0.219,3.142
0.313486692,0.204,3.163
0.313550692,0.194,3.175
0.313614692,0.194,3.178
0.313678692,0.200,3.171
0.313742692,0.215,3.153
0.313806692,0.233,3.130
0.313870692,0.255,3.103
0.313934692,0.274,3.077
0.313998692,0.287,3.057
0.314062692,0.296,3.044
0.314126692,0.296,3.043
0.314190692,0.287,3.054
0.314254692,0.271,3.074
0.314318692,0.252,3.099
0.314382692,0.231,3.126
0.314446692,0.212,3.152
0.314510692,0.200,3.169
0.314574692,0.193,3.178
0.314638692,0.196,3.176
0.314702692,0.205,3.165
0.314766692,0.220,3.146
0.314830692,0.240,3.121
0.314894692,0.261,3.093
0.314958692,0.279,3.069
0.315022692,0.292,3.051
0.315086692,0.297,3.043
0.315150692,0.293,3.047
0.315214692,0.282,3.061
0.315278692,0.264,3.084
0.315342692,0.244,3.110
0.315406692,0.223,3.137
0.315470692,0.207,3.160
0.315534692,0.197,3.174
0.315598692,0.193,3.179
0.315662692,0.198,3.174
0.315726692,0.209,3.159
0.315790692,0.227,3.138
0.315854692,0.248,3.111
0.315918692,0.270,3.084
0.315982692,0.285,3.062
0.316046692,0.294,3.047
0.316110692,0.297,3.043
0.316174692,0.290,3.050
0.316238692,0.277,3.068
0.316302692,0.257,3.092
0.316366692,0.235,3.121
0.316430692,0.218,3.146
0.316494692,0.203,3.165
0.316558692,0.194,3.176
0.316622692,0.194,3.178
0.316686692,0.203,3.169
0.316750692,0.216,3.152
0.316814692,0.235,3.127
0.316878692,0.256,3.100
0.316942692,0.275,3.074
0.317006692,0.290,3.055
0.317070692,0.297,3.044
0.317134692,0.296,3.044
0.317198692,0.286,3.057
0.317262692,0.270,3.076
0.317326692,0.249,3.103
0.317390692,0.229,3.129
0.317454692,0.211,3.155
0.317518692,0.198,3.171
0.317582692,0.193,3.178
0.317646692,0.196,3.175
0.317710692,0.207,3.164
0.317774692,0.223,3.144
0.317838692,0.242,3.116
0.317902692,0.264,3.089
0.317966692,0.282,3.065
0.318030692,0.294,3.050
0.318094692,0.297,3.042
0.318158692,0.293,3.047
0.318222692,0.281,3.063
0.318286692,0.263,3.085
0.318350692,0.242,3.112
0.318414692,0.222,3.138
0.318478692,0.205,3.161
0.318542692,0.196,3.175
0.318606692,0.193,3.179
0.318670692,0.200,3.171
0.318734692,0.211,3.156
0.318798692,0.230,3.133
0.318862692,0.252,3.106
0.318926692,0.271,3.080
0.318990692,0.286,3.058
0.319054692,0.296,3.044
0.319118692,0.297,3.042
0.319182692,0.289,3.051
0.319246692,0.274,3.070
0.319310692,0.255,3.095
0.319374692,0.234,3.123
0.319438692,0.215,3.148
0.319502692,0.201,3.167
0.319566692,0.194,3.176
0.319630692,0.194,3.176
0.319694692,0.203,3.168
0.319758692,0.218,3.149
0.319822692,0.237,3.125
0.319886692,0.257,3.097
0.319950692,0.277,3.072
0.320014692,0.290,3.053
0.320078692,0.296,3.043
0.320142692,0.294,3.046
0.320206692,0.283,3.058
0.320270692,0.267,3.080
0.320334692,0.246,3.106
0.320398692,0.226,3.134
0.320462692,0.208,3.156
0.320526692,0.197,3.172
0.320590692,0.192,3.178
0.320654692,0.196,3.175
0.320718692,0.208,3.161
0.320782692,0.224,3.140
0.320846692,0.245,3.114
0.320910692,0.266,3.087
0.320974692,0.282,3.063
0.321038692,0.293,3.048
0.321102692,0.297,3.043
0.321166692,0.290,3.048
0.321230692,0.278,3.066
0.321294692,0.259,3.088
0.321358692,0.238,3.116
0.321422692,0.219,3.142
0.321486692,0.203,3.164
0.321550692,0.194,3.176
0.321614692,0.193,3.178
0.321678692,0.200,3.171
0.321742692,0.213,3.155
0.321806692,0.233,3.130
0.321870692,0.253,3.104
0.321934692,0.272,3.077
0.321998692,0.287,3.057
0.322062692,0.296,3.044
0.322126692,0.296,3.043
0.322190692,0.287,3.054
0.322254692,0.271,3.073
0.322318692,0.252,3.099
0.322382692,0.231,3.126
0.322446692,0.212,3.150
0.322510692,0.198,3.168
0.322574692,0.193,3.176
0.322638692,0.194,3.176
0.322702692,0.204,3.164
0.322766692,0.220,3.146
0.322830692,0.241,3.119
0.322894692,0.261,3.092
0.322958692,0.279,3.068
0.323022692,0.292,3.050
0.323086692,0.297,3.042
0.323150692,0.294,3.044
0.323214692,0.282,3.059
0.323278692,0.264,3.081
0.323342692,0.244,3.108
0.323406692,0.223,3.135
0.323470692,0.207,3.157
0.323534692,0.196,3.172
0.323598692,0.193,3.178
0.323662692,0.198,3.172
0.323726692,0.209,3.159
0.323790692,0.227,3.135
0.323854692,0.248,3.110
0.323918692,0.268,3.082
0.323982692,0.285,3.061
0.324046692,0.294,3.046
0.324110692,0.297,3.042
0.324174692,0.290,3.050
0.324238692,0.277,3.068
0.324302692,0.257,3.092
0.324366692,0.237,3.119
0.324430692,0.216,3.145
0.324494692,0.201,3.165
0.324558692,0.193,3.176
0.324622692,0.194,3.176
0.324686692,0.201,3.168
0.324750692,0.216,3.152
0.324814692,0.235,3.127
0.324878692,0.256,3.099
0.324942692,0.275,3.073
0.325006692,0.289,3.054
0.325070692,0.296,3.043
0.325134692,0.296,3.043
0.325198692,0.286,3.055
0.325262692,0.270,3.076
0.325326692,0.249,3.102
0.325390692,0.229,3.130
0.325454692,0.211,3.153
0.325518692,0.198,3.171
0.325582692,0.193,3.178
0.325646692,0.196,3.175
0.325710692,0.205,3.163
0.325774692,0.223,3.142
0.325838692,0.242,3.116
0.325902692,0.263,3.089
0.325966692,0.281,3.066
0.326030692,0.292,3.048
0.326094692,0.296,3.042
0.326158692,0.293,3.047
0.326222692,0.281,3.062
0.326286692,0.261,3.085
0.326350692,0.241,3.112
0.326414692,0.222,3.140
0.326478692,0.205,3.160
0.326542692,0.196,3.174
0.326606692,0.193,3.178
0.326670692,0.198,3.172
0.326734692,0.212,3.157
0.326798692,0.230,3.134
0.326862692,0.250,3.107
0.326926692,0.271,3.081
0.326990692,0.286,3.059
0.327054692,0.294,3.046
0.327118692,0.296,3.043
0.327182692,0.289,3.053
0.327246692,0.274,3.070
0.327310692,0.255,3.096
0.327374692,0.234,3.123
0.327438692,0.213,3.149
0.327502692,0.201,3.168
0.327566692,0.193,3.178
0.327630692,0.194,3.178
0.327694692,0.203,3.167
0.327758692,0.218,3.149
0.327822692,0.238,3.123
0.327886692,0.259,3.096
0.327950692,0.277,3.070
0.328014692,0.290,3.053
0.328078692,0.297,3.043
0.328142692,0.294,3.044
0.328206692,0.285,3.057
0.328270692,0.267,3.078
0.328334692,0.246,3.106
0.328398692,0.226,3.133
0.328462692,0.208,3.156
0.328526692,0.198,3.171
0.328590692,0.193,3.178
0.328654692,0.197,3.174
0.328718692,0.208,3.160
0.328782692,0.226,3.138
0.328846692,0.245,3.112
0.328910692,0.266,3.085
0.328974692,0.283,3.063
0.329038692,0.294,3.047
0.329102692,0.297,3.042
0.329166692,0.292,3.047
0.329230692,0.278,3.065
0.329294692,0.260,3.088
0.329358692,0.238,3.115
0.329422692,0.219,3.142
0.329486692,0.204,3.163
0.329550692,0.194,3.175
0.329614692,0.193,3.176
0.329678692,0.200,3.169
0.329742692,0.213,3.153
0.329806692,0.233,3.130
0.329870692,0.253,3.102
0.329934692,0.272,3.077
0.329998692,0.287,3.055
0.330062692,0.297,3.044
0.330126692,0.296,3.043
0.330190692,0.287,3.053
0.330254692,0.271,3.073
0.330318692,0.252,3.099
0.330382692,0.231,3.126
0.330446692,0.212,3.150
0.330510692,0.198,3.169
0.330574692,0.193,3.178
0.330638692,0.196,3.176
0.330702692,0.204,3.165
0.330766692,0.220,3.146
0.330830692,0.240,3.121
0.330894692,0.261,3.093
0.330958692,0.278,3.069
0.331022692,0.292,3.051
0.331086692,0.297,3.043
0.331150692,0.293,3.047
0.331214692,0.282,3.061
0.331278692,0.264,3.082
0.331342692,0.244,3.110
0.331406692,0.223,3.137
0.331470692,0.207,3.160
0.331534692,0.197,3.174
0.331598692,0.193,3.179
0.331662692,0.198,3.174
0.331726692,0.211,3.159
0.331790692,0.227,3.137
0.331854692,0.248,3.111
0.331918692,0.268,3.084
0.331982692,0.285,3.061
0.332046692,0.296,3.047
0.332110692,0.297,3.043
0.332174692,0.290,3.051
0.332238692,0.277,3.069
0.332302692,0.257,3.093
0.332366692,0.237,3.121
0.332430692,0.218,3.146
0.332494692,0.203,3.165
0.332558692,0.194,3.176
0.332622692,0.194,3.178
0.332686692,0.203,3.169
0.332750692,0.216,3.152
0.332814692,0.235,3.127
0.332878692,0.256,3.100
0.332942692,0.275,3.073
0.333006692,0.289,3.055
0.333070692,0.297,3.044
0.333134692,0.296,3.044
0.333198692,0.286,3.057
0.333262692,0.270,3.077
0.333326692,0.249,3.103
0.333390692,0.229,3.130
0.333454692,0.211,3.155
0.333518692,0.198,3.171
0.333582692,0.193,3.179
0.333646692,0.196,3.175
0.333710692,0.207,3.163
0.333774692,0.223,3.142
0.333838692,0.242,3.116
0.333902692,0.264,3.091
0.333966692,0.281,3.066
0.334030692,0.293,3.050
0.334094692,0.297,3.043
0.334158692,0.293,3.048
0.334222692,0.281,3.062
0.334286692,0.263,3.085
0.334350692,0.242,3.112
0.334414692,0.222,3.141
0.334478692,0.205,3.161
0.334542692,0.196,3.175
0.334606692,0.194,3.178
0.334670692,0.200,3.172
0.334734692,0.212,3.156
0.334798692,0.230,3.134
0.334862692,0.252,3.107
0.334926692,0.271,3.080
0.334990692,0.286,3.058
0.335054692,0.296,3.044
0.335118692,0.297,3.043
0.335182692,0.289,3.051
0.335246692,0.274,3.070
0.335310692,0.255,3.095
0.335374692,0.234,3.122
0.335438692,0.215,3.148
0.335502692,0.201,3.167
0.335566692,0.194,3.176
0.335630692,0.194,3.176
0.335694692,0.204,3.167
0.335758692,0.219,3.148
0.335822692,0.238,3.123
0.335886692,0.259,3.095
0.335950692,0.277,3.070
0.336014692,0.292,3.051
0.336078692,0.297,3.043
0.336142692,0.294,3.044
0.336206692,0.285,3.057
0.336270692,0.266,3.078
0.336334692,0.246,3.106
0.336398692,0.226,3.134
0.336462692,0.208,3.157
0.336526692,0.197,3.172
0.336590692,0.193,3.179
0.336654692,0.197,3.175
0.336718692,0.208,3.161
0.336782692,0.224,3.140
0.336846692,0.245,3.114
0.336910692,0.266,3.087
0.336974692,0.282,3.063
0.337038692,0.293,3.048
0.337102692,0.297,3.042
0.337166692,0.290,3.048
0.337230692,0.277,3.065
0.337294692,0.259,3.089
0.337358692,0.238,3.116
0.337422692,0.219,3.142
0.337486692,0.203,3.164
0.337550692,0.194,3.176
0.337614692,0.194,3.179
0.337678692,0.201,3.171
0.337742692,0.215,3.155
0.337806692,0.233,3.131
0.337870692,0.253,3.103
0.337934692,0.272,3.077
0.337998692,0.287,3.058
0.338062692,0.297,3.044
0.338126692,0.296,3.044
0.338190692,0.287,3.054
0.338254692,0.271,3.074
0.338318692,0.252,3.099
0.338382692,0.231,3.126
0.338446692,0.212,3.152
0.338510692,0.198,3.169
0.338574692,0.193,3.178
0.338638692,0.196,3.176
0.338702692,0.205,3.165
0.338766692,0.220,3.145
0.338830692,0.241,3.121
0.338894692,0.261,3.092
0.338958692,0.279,3.068
0.339022692,0.292,3.050
0.339086692,0.297,3.042
0.339150692,0.293,3.046
0.339214692,0.282,3.059
0.339278692,0.264,3.082
0.339342692,0.244,3.108
0.339406692,0.224,3.135
0.339470692,0.207,3.157
0.339534692,0.196,3.174
0.339598692,0.193,3.178
0.339662692,0.198,3.174
0.339726692,0.209,3.159
0.339790692,0.227,3.135
0.339854692,0.248,3.110
0.339918692,0.268,3.082
0.339982692,0.285,3.059
0.340046692,0.294,3.046
0.340110692,0.297,3.042
0.340174692,0.290,3.050
0.340238692,0.275,3.068
0.340302692,0.257,3.092
0.340366692,0.235,3.118
0.340430692,0.216,3.145
0.340494692,0.201,3.164
0.340558692,0.194,3.176
0.340622692,0.194,3.178
0.340686692,0.203,3.168
0.340750692,0.216,3.150
0.340814692,0.235,3.127
0.340878692,0.256,3.100
0.340942692,0.275,3.074
0.341006692,0.289,3.054
0.341070692,0.297,3.043
0.341134692,0.294,3.044
0.341198692,0.286,3.055
0.341262692,0.270,3.076
0.341326692,0.249,3.102
0.341390692,0.229,3.129
0.341454692,0.209,3.153
0.341518692,0.198,3.171
0.341582692,0.193,3.178
0.341646692,0.196,3.175
0.341710692,0.207,3.163
0.341774692,0.223,3.142
0.341838692,0.242,3.116
0.341902692,0.264,3.089
0.341966692,0.282,3.065
0.342030692,0.293,3.048
0.342094692,0.297,3.042
0.342158692,0.293,3.047
0.342222692,0.279,3.062
0.342286692,0.261,3.085
0.342350692,0.241,3.112
0.342414692,0.222,3.140
0.342478692,0.204,3.161
0.342542692,0.194,3.175
0.342606692,0.193,3.178
0.342670692,0.200,3.172
0.342734692,0.212,3.156
0.342798692,0.230,3.134
0.342862692,0.250,3.106
0.342926692,0.271,3.078
0.342990692,0.286,3.058
0.343054692,0.296,3.044
0.343118692,0.296,3.043
0.343182692,0.289,3.051
0.343246692,0.274,3.070
0.343310692,0.255,3.096
0.343374692,0.234,3.123
0.343438692,0.215,3.149
0.343502692,0.200,3.167
0.343566692,0.194,3.178
0.343630692,0.196,3.176
0.343694692,0.204,3.168
0.343758692,0.218,3.149
0.343822692,0.237,3.125
0.343886692,0.259,3.096
0.343950692,0.278,3.072
0.344014692,0.290,3.053
0.344078692,0.297,3.043
0.344142692,0.294,3.046
0.344206692,0.283,3.058
0.344270692,0.267,3.080
0.344334692,0.246,3.106
0.344398692,0.227,3.134
0.344462692,0.208,3.157
0.344526692,0.197,3.172
0.344590692,0.194,3.178
0.344654692,0.198,3.175
0.344718692,0.208,3.160
0.344782692,0.224,3.140
0.344846692,0.246,3.112
0.344910692,0.266,3.085
0.344974692,0.283,3.063
0.345038692,0.294,3.047
